0.07000559374240523, 6.951927961775619e-13
0.17692435076910837, 9.13116763328651e-13
0.5538125994113366, 9.701571868867813e-13
1.7335567090309705, 5.292784485692651e-13
5.426418370800288, 2.71775639491096e-13
16.985897364395107, 5.292784485692651e-13
94.07003972709748, 4.029611320200412e-13
94.07003972709748, 2.2660169698035318e-13
316.22776601683796, 1.0951501934480223e-12
316.22776601683796, 6.15848211066028e-13
989.8632966152641, 2.8013567611988813e-13
989.8632966152641, 1.5753186734235168e-13
3098.4924515889916, 1.0951501934480222e-13
3098.4924515889916, 6.3479219593505e-14
9698.971065381022, 2.8875287417994504e-13
9698.971065381022, 1.6237767391887242e-13
